galaxy_num,system_num,name,x,y,economy_id,economy,govtype_id,govtype,techlev,productivity,radius,population,description
1,201,ZAALELA,46,220,6,Average Agri,1,Feudal, 5,3840,3886,3,"This world is  noted for its fabulous goat soup."
1,202,BIISORTE,213,129,3,Mainly Ind,1,Feudal, 7,8120,4565,3,"This world is most notable for its fabulous  Biisortian lethal water  but beset by a lethal disease."
1,203,BEESOR,156,57,1,Average Ind,4,Communist, 9,21888,3740,4,"This world is plagued by deadly earthquakes."
1,204,ORESQU,22,217,1,Average Ind,2,Multi-gov,10,17280,5142,5,"Oresqu is mildly notable for its inhabitants' unusual mating traditions."
1,205,XEQUQUTI,221,250,2,Poor Ind,6,Democracy,10,28800,3549,5,"This planet is beset by dreadful earthquakes."
1,206,MAISES,151,58,2,Poor Ind,0,Anarchy, 9,8960,5783,4,"Maises is reasonably notable for its fabulous  Maisesian lethal water  but beset by a lethal disease."
1,207,BIERLE,233,64,0,Rich Ind,5,Confederacy,12,36000,4585,6,"The planet Bierle is most famous for the Bierlian deadly Uoid and its inhabitants' ingrained silliness."
1,208,ARZASO,216,225,1,Average Ind,5,Confederacy,10,27864,5592,5,"Arzaso is an unremarkable planet."
1,209,TEEN,117,39,7,Poor Agri,3,Dictatorship, 4,3864,2933,2,"Teen is cursed by deadly civil war."
1,210,RIREDI,47,82,2,Poor Ind,7,Corporate State,13,40832,6447,7,"This world is very fabled for the Riredian mountain slug."
1,211,TEORGE,45,46,6,Average Agri,6,Democracy, 6,10560,5933,4,"This planet is a tedious little planet."
1,212,VEBEGE,89,195,3,Mainly Ind,0,Anarchy, 6,5376,4441,3,"The world Vebege is mildly fabled for the Vebegian mountain lobstoid but beset by deadly solar activity."
1,213,XEENLE,236,163,3,Mainly Ind,0,Anarchy, 5,4480,3564,2,"This planet is mildly noted for its ancient mountains but plagued by a lethal disease."
1,214,ARXEZA,22,1,1,Average Ind,6,Democracy,12,37440,5398,6,"The world Arxeza is beset by dreadful earthquakes."
1,215,EDREOR,241,4,4,Mainly Agri,7,Corporate State, 9,23232,5105,5,"The world Edreor is reasonably fabled for its fabulous  killer SSE juice  and its ancient Edreorian Z plant plantations."
1,216,ESGEREAN,193,217,1,Average Ind,3,Dictatorship,10,20664,5313,5,"This planet is plagued by occasional solar activity."
1,217,DITIZA,27,110,6,Average Agri,5,Confederacy, 8,11520,6171,5,"The planet Ditiza is reasonably fabled for Ditizaian evil juice and its inhabitants' ingrained silliness."
1,218,ANLE,228,0,0,Rich Ind,5,Confederacy,11,33120,5860,5,"The world Anle is  notable for its great tropical forests and Anlian evil brandy."
1,219,ONISQU,29,1,3,Mainly Ind,0,Anarchy, 6,5376,6685,3,"This planet is a dull place."
1,220,ALEUSQU,215,122,2,Poor Ind,6,Democracy,12,33920,6871,6,"This world is reasonably notable for its great volcanoes but ravaged by vicious vicious shrews."
1,221,ZASOCEAT,186,72,0,Rich Ind,2,Multi-gov,11,20640,4026,5,"Zasoceat is a revolting dump."
1,222,RILACE,81,133,5,Rich Agri,4,Communist, 6,9600,6481,3,"The world Rilace is a dull world."
1,223,BEENRI,249,165,7,Poor Agri,1,Feudal, 3,2040,3833,2,"This planet is mildly noted for the Beenrian mountain CSEUSMAoid but scourged by frequent civil war."
1,224,LAEDEN,4,254,6,Average Agri,1,Feudal, 3,2560,4100,2,"The planet Laeden is reasonably fabled for its exciting sit coms and its inhabitants' exceptional love for food blenders."
1,225,MARIAR,96,178,2,Poor Ind,7,Corporate State,10,32384,5728,5,"This world is  fabled for its unusual tropical forests."
1,226,RIISER,52,74,2,Poor Ind,3,Dictatorship, 8,15232,6452,4,"Riiser is cursed by dreadful civil war."
1,227,QUTIRI,44,176,0,Rich Ind,2,Multi-gov, 9,16800,5420,4,"The world Qutiri is mildly noted for its ancient mountains but plagued by deadly earthquakes."
1,228,BIRAMABI,80,190,6,Average Agri,4,Communist, 4,5888,4432,2,"The world Biramabi is a dull world."
1,229,SOORBI,134,235,3,Mainly Ind,4,Communist, 9,17920,4742,5,"The planet Soorbi is an unremarkable dump."
1,230,SOLAGEON,135,134,6,Average Agri,2,Multi-gov, 6,5568,4743,3,"This world is very well known for Solageonian lethal water and the Solageonian tree wolf."
1,231,TIQUAT,191,35,3,Mainly Ind,3,Dictatorship,10,16856,4799,5,"This world is reasonably well known for its great parking meters but cursed by unpredictable earthquakes."
1,232,REXEBE,98,17,1,Average Ind,7,Corporate State,13,45144,6498,7,"This world is mildly famous for its hoopy night life and its exotic cuisine."
1,233,QUBEEN,132,243,3,Mainly Ind,1,Feudal, 6,7000,5508,3,"This world is ravaged by unpredictable civil war."
1,234,CETIISQU,96,242,2,Poor Ind,1,Feudal, 7,8960,4192,3,"This planet is reasonably famous for the Cetiisquian evil Soid."
1,235,REBIA,26,61,5,Rich Agri,4,Communist, 7,10880,6426,4,"Rebia is very notable for its inhabitants' wierd shyness."
1,236,ORDIMA,132,79,7,Poor Agri,2,Multi-gov, 2,2016,5252,1,"This planet is reasonably noted for its exotic goat soup."
1,237,ARUSZATI,146,139,3,Mainly Ind,6,Democracy,10,25760,5522,5,"This planet is  noted for Zero-G cricket."
1,238,ZALERIZA,247,196,6,Average Agri,0,Anarchy, 5,2944,4087,2,"This world is a tedious place."
1,239,ZASOER,4,126,6,Average Agri,5,Confederacy, 5,8064,3844,3,"Zasoer is mildly well known for its exotic night life."
1,240,RALEEN,156,208,0,Rich Ind,5,Confederacy,11,33120,3996,5,"This planet is  notable for the Raleenian tree grub and its inhabitants' unusual silliness."
1,241,QURAVE,199,50,2,Poor Ind,3,Dictatorship,11,20608,5575,5,"The planet Qurave is mildly notable for Quravian BIONRE brandy."
1,242,ATREBIBI,166,182,6,Average Agri,7,Corporate State, 8,14784,3238,5,"The world Atrebibi is most famous for the Atrebibian deadly monkey."
1,243,TEESDI,166,166,6,Average Agri,6,Democracy, 7,11840,6054,4,"Teesdi is  famous for Teesdian shrew cutlet but ravaged by occasional solar activity."
1,244,ARARUS,51,237,7,Poor Agri,0,Anarchy, 4,1920,5427,2,"Ararus is most famous for its pink CONINIL tulip plantations and its wierd exuberant forests."
1,245,ARA,28,40,2,Poor Ind,0,Anarchy, 6,5888,6684,2,"The world Ara is scourged by a evil disease."
1,246,TIANVE,227,0,0,Rich Ind,6,Democracy,14,47200,4835,7,"The planet Tianve is reasonably noted for its inhabitants' exceptional loathing of food blenders and Zero-G cricket."
1,247,QUORTE,136,182,6,Average Agri,7,Corporate State, 6,11968,5512,4,"Quorte is  well known for the Quortian tree wolf but scourged by dreadful solar activity."
1,248,SOLADIES,112,252,4,Mainly Agri,3,Dictatorship, 6,9408,4720,3,"This planet is  fabled for its exciting  Soladiesian evil brandy ."
1,249,MAXEEDSO,105,109,5,Rich Agri,5,Confederacy, 7,12600,5737,4,"This world is mildly famous for its vast rain forests and the Maxeedsoian tree wolf."
1,250,XEXEDI,71,88,0,Rich Ind,5,Confederacy,14,41760,3399,7,"The planet Xexedi is scourged by a deadly disease."
1,251,XEXETI,146,237,7,Poor Agri,0,Anarchy, 3,1536,3474,2,"This planet is  notable for the Xexetian edible arts graduate and its great volcanoes."
1,252,TIINLEBI,29,87,7,Poor Agri,6,Democracy, 5,7200,4637,3,"The planet Tiinlebi is most noted for the Tiinlebian mountain slug and its inhabitants' exceptional loathing of food blenders."
1,253,RATEEDAR,102,193,1,Average Ind,2,Multi-gov,10,17280,3942,5,"Rateedar is cursed by dreadful civil war."
1,254,ONLEMA,138,248,0,Rich Ind,4,Communist,12,31360,6794,6,"This world is plagued by frequent solar activity."
1,255,ORERVE,12,203,3,Mainly Ind,1,Feudal, 6,7000,5132,3,"This planet is a dull place."
2,0,AUSIS,4,180,4,Mainly Agri,2,Multi-gov, 5,6624,6660,2,"The world Ausis is scourged by deadly tree ants."
2,1,ANDIRI,53,157,5,Rich Agri,6,Democracy, 7,14400,5685,4,"Andiri is ravaged by unpredictable solar activity."
2,2,BEEDBEON,199,254,6,Average Agri,7,Corporate State, 9,16192,3783,5,"The planet Beedbeon is most famous for its vast oceans."
2,3,MAISSO,159,179,3,Mainly Ind,5,Confederacy,11,24696,5791,6,"The planet Maisso is a boring planet."
2,4,LADIBE,240,71,7,Poor Agri,0,Anarchy, 1,768,4336,1,"Ladibe is mildly notable for its inhabitants' unusual silliness."
2,5,VERIAR,53,147,3,Mainly Ind,0,Anarchy, 6,5376,4405,3,"The world Veriar is very famous for Veriarian shrew steak but ravaged by dreadful civil war."
2,6,ESBETE,159,106,2,Poor Ind,5,Confederacy,12,29952,5279,6,"This planet is  notable for its unusual oceans and its inhabitants' exceptional loathing of food blenders."
2,7,ESRILEES,217,188,4,Mainly Agri,7,Corporate State, 9,23232,5337,5,"The world Esrilees is  notable for its unusual tropical forests and its fabulous  Esrileesian lethal water ."
2,8,ESRASOCE,169,193,1,Average Ind,6,Democracy,11,34560,5289,6,"The planet Esrasoce is a boring world."
2,9,LERELA,37,103,7,Poor Agri,2,Multi-gov, 3,2592,3109,2,"This planet is a tedious little planet."
2,10,ESZARA,197,245,5,Rich Agri,3,Dictatorship, 6,8120,5317,3,"This planet is beset by a lethal disease."
2,11,ANENAT,226,84,6,Average Agri,1,Feudal, 5,3840,5858,3,"This planet is mildly fabled for the Anenatian mountain poet but scourged by frequent civil war."
2,12,ZALAQURA,192,209,1,Average Ind,4,Communist, 9,21888,4032,4,"The planet Zalaqura is most famous for the Zalaquraian spotted wolf."
2,13,CERARE,116,154,2,Poor Ind,4,Communist, 8,17920,4212,4,"This planet is  fabled for its ancient Cerarian OLONU plant plantations."
2,14,INZAQUMA,169,14,6,Average Agri,1,Feudal, 4,3200,6057,2,"This planet is very well known for its inhabitants' unusual mating traditions and its exotic night life."
2,15,ARATUSZA,75,122,2,Poor Ind,3,Dictatorship,11,20608,5451,5,"This world is  fabled for its ancient mountains."
2,16,ISARIN,4,40,0,Rich Ind,2,Multi-gov, 9,16800,6148,4,"The world Isarin is beset by a lethal disease."
2,17,ESESBI,83,44,4,Mainly Agri,6,Democracy,10,22560,5203,5,"The world Esesbi is a boring planet."
2,18,ARMAAZA,249,38,6,Average Agri,7,Corporate State, 7,13376,5625,4,"This planet is most notable for Armaazaian lethal water but plagued by occasional solar activity."
2,19,RIENLA,100,175,7,Poor Agri,5,Confederacy, 4,5400,6500,3,"The planet Rienla is very noted for its ancient mountains but plagued by a lethal disease."
2,20,DIUSTE,134,117,7,Poor Agri,0,Anarchy, 3,1536,6278,2,"The world Diuste is reasonably famous for its inhabitants' exceptional loathing of sit coms."
2,21,VEZADI,178,156,6,Average Agri,0,Anarchy, 4,2432,4530,2,"Vezadi is reasonably well known for the Vezadian tree ant but cursed by killer edible Boids."
2,22,QUAEN,168,173,5,Rich Agri,5,Confederacy, 6,11160,5544,3,"This planet is  notable for its unusual oceans and its inhabitants' eccentric love for tourists."
2,23,RIDIUSLA,60,242,2,Poor Ind,7,Corporate State,10,32384,6460,5,"This planet is a tedious little planet."
2,24,MAESARON,149,104,0,Rich Ind,6,Democracy,12,40800,5781,6,"The planet Maesaron is an unremarkable dump."
2,25,BERIEN,63,234,2,Poor Ind,2,Multi-gov,10,15744,3647,5,"Berien is mildly famous for its pink oceans and its unusual casinos."
2,26,RAMAZA,228,18,2,Poor Ind,3,Dictatorship, 8,15232,4068,4,"This world is most notable for its exotic night life but ravaged by frequent earthquakes."
2,27,BEANEN,164,196,6,Average Agri,1,Feudal, 3,2560,3748,2,"This world is most fabled for Beanenian lethal brandy but scourged by deadly tree ants."
2,28,ERCETIDI,193,178,2,Poor Ind,4,Communist, 9,19968,3009,4,"This world is reasonably notable for its wierd tropical forests but scourged by dreadful solar activity."
2,29,ESRECE,109,151,7,Poor Agri,4,Communist, 4,4608,5229,3,"Esrece is cursed by dreadful civil war."
2,30,ATRAZAMA,29,197,7,Poor Agri,1,Feudal, 3,2040,3101,2,"This planet is a dull world."
2,31,ZARAGETE,43,36,4,Mainly Agri,3,Dictatorship, 9,13440,3883,5,"This world is very fabled for its unusual oceans."
2,32,BEBEGE,220,3,3,Mainly Ind,2,Multi-gov, 6,8736,3804,3,"This world is most fabled for Zero-G hockey but ravaged by occasional earthquakes."
2,33,DITI,105,163,3,Mainly Ind,6,Democracy, 9,23520,2921,5,"The planet Diti is  famous for Ditian shrew steak but ravaged by unpredictable civil war."
2,34,ESCEBELE,4,55,7,Poor Agri,7,Corporate State, 5,8184,5124,3,"Escebele is mildly well known for its hoopy casinos."
2,35,QUREAR,33,147,3,Mainly Ind,5,Confederacy, 9,20664,5409,5,"The planet Qurear is reasonably noted for its inhabitants' eccentric shyness and mud tennis."
2,36,DIMADI,243,10,2,Poor Ind,0,Anarchy, 9,8960,6387,4,"This planet is most fabled for Zero-G cricket but cursed by unpredictable solar activity."
2,37,ONENTI,38,141,7,Poor Agri,0,Anarchy, 3,1536,6694,2,"This planet is most notable for Onentian ESE water but beset by dreadful earthquakes."
2,38,BERAER,137,215,7,Poor Agri,5,Confederacy, 5,6264,3721,3,"Beraer is reasonably well known for its great dense forests but beset by deadly tree grubs."
2,39,TEZAEDED,151,16,0,Rich Ind,7,Corporate State,15,56320,6039,8,"The planet Tezaeded is  famous for its exotic fish cutlet but beset by evil spotted cats."
2,40,LABILAEN,88,120,0,Rich Ind,6,Democracy,11,37600,4184,5,"The world Labilaen is mildly noted for its ancient mountains but ravaged by unpredictable solar activity."
2,41,REVEVE,82,85,5,Rich Agri,2,Multi-gov, 6,6720,6482,3,"This world is very notable for the Revevian tree grub."
2,42,SOORTE,219,22,6,Average Agri,3,Dictatorship, 7,7616,4827,4,"Soorte is a revolting little planet."
2,43,ENINTE,93,28,6,Average Agri,1,Feudal, 4,3200,3421,2,"This world is mildly well known for its exotic cuisine and its inhabitants' ingrained silliness."
2,44,ZATETEIS,155,252,4,Mainly Agri,4,Communist, 9,15744,3995,5,"The planet Zateteis is an unremarkable dump."
2,45,VEERGE,93,124,4,Mainly Agri,4,Communist, 7,12672,4445,4,"The world Veerge is a boring planet."
2,46,RIDIVEXE,106,99,3,Mainly Ind,1,Feudal, 8,9240,6506,4,"Ridivexe is cursed by killer mountain goats."
2,47,CERISOMA,2,182,6,Average Agri,3,Dictatorship, 6,6720,4098,3,"The planet Cerisoma is most noted for its inhabitants' exceptional loathing of food blenders and its exciting sit coms."
2,48,ATZAXE,139,71,7,Poor Agri,2,Multi-gov, 5,3744,3211,3,"The planet Atzaxe is a boring planet."
2,49,RIEDA,120,2,2,Poor Ind,6,Democracy, 9,26240,6520,5,"The world Rieda is reasonably famous for the Riedaian evil NUoid."
2,50,ERSOONVE,231,47,7,Poor Agri,7,Corporate State, 8,11352,3047,5,"The world Ersoonve is beset by dreadful earthquakes."
2,51,ISBEUS,214,95,7,Poor Agri,5,Confederacy, 6,7128,6358,4,"This world is most fabled for Isbeusian  AR juice but plagued by lethal spotted batoids."
2,52,LATIBI,57,8,2,Poor Ind,0,Anarchy, 7,6912,4153,3,"This planet is a dull place."
2,53,AUSAR,146,102,6,Average Agri,0,Anarchy, 4,2432,6802,2,"The planet Ausar is an unremarkable dump."
2,54,RAVE,65,234,2,Poor Ind,5,Confederacy,10,25344,3905,5,"Rave is most famous for the Ravian spotted shrew and the Ravian edible arts graduate."
2,55,LEGEARA,234,22,6,Average Agri,7,Corporate State, 8,14784,3306,5,"This world is a tedious little planet."
2,56,SOINUSTE,244,239,7,Poor Agri,6,Democracy, 4,6240,4852,3,"This world is a tedious place."
2,57,ERLAGE,92,168,0,Rich Ind,2,Multi-gov, 9,16800,2908,4,"Erlage is cursed by vicious mountain bisons."
2,58,XEATE,169,3,3,Mainly Ind,3,Dictatorship, 8,13720,3497,4,"Xeate is an unremarkable dump."
2,59,QUCEDI,14,92,6,Average Agri,1,Feudal, 5,3840,5390,3,"This planet is mildly fabled for its inhabitants' eccentric shyness but ravaged by a killer disease."
2,60,ANESCE,77,173,5,Rich Agri,4,Communist, 6,9600,2893,3,"The planet Anesce is  well known for its inhabitants' unusual silliness but cursed by deadly civil war."
2,61,ARORAR,69,73,1,Average Ind,4,Communist,10,24192,5445,5,"This world is  noted for its exciting sit coms."
2,62,BEDIERAT,143,234,2,Poor Ind,1,Feudal,10,12800,3727,5,"Bedierat is  well known for the Bedieratian spotted leopard but ravaged by frequent earthquakes."
2,63,AATENBE,209,48,0,Rich Ind,3,Dictatorship,11,24640,6865,5,"This world is most notable for its fabulous  vicious   brew  but ravaged by vicious mountain beasts."
2,64,TIISES,19,242,2,Poor Ind,2,Multi-gov,10,15744,4627,5,"Tiises is most famous for its vast rain forests and the Tiisesian tree grub."
2,65,CEINER,126,73,1,Average Ind,6,Democracy,12,37440,4222,6,"The planet Ceiner is a boring planet."
2,66,ONATBEZA,162,16,0,Rich Ind,7,Corporate State,14,52800,6818,7,"Onatbeza is reasonably notable for its exotic cuisine but plagued by a vicious disease."
2,67,ESDI,132,19,3,Mainly Ind,5,Confederacy, 8,18648,5252,4,"Esdi is  well known for its inhabitants' ancient mating traditions but ravaged by unpredictable solar activity."
2,68,CEARSO,87,109,7,Poor Agri,0,Anarchy, 4,1920,4183,2,"The planet Cearso is very famous for its unusual casinos but beset by a lethal disease."
2,69,USCEZA,246,39,7,Poor Agri,0,Anarchy, 3,1536,5110,2,"This world is a tedious place."
2,70,ISRAZA,210,228,4,Mainly Agri,5,Confederacy, 9,18144,6354,5,"The world Israza is  notable for the Israzaian edible grub and the Israzaian tree snake."
2,71,AESAUS,54,4,4,Mainly Agri,7,Corporate State,10,25344,6710,6,"This world is very fabled for its wierd volcanoes."
2,72,LEORGERI,104,207,7,Poor Agri,6,Democracy, 4,6240,3176,3,"The world Leorgeri is a dull place."
2,73,ANISTI,94,227,3,Mainly Ind,2,Multi-gov, 8,11424,5726,4,"This world is mildly famous for its unusual sit coms and the Anistian spotted wolf."
2,74,CEDIZA,80,215,7,Poor Agri,3,Dictatorship, 3,3192,4176,2,"The planet Cediza is  famous for Cedizaian wolf meat but scourged by deadly civil war."
2,75,ESCESO,183,132,6,Average Agri,1,Feudal, 6,4480,5303,3,"Esceso is a revolting dump."
2,76,ZAXERICE,215,199,7,Poor Agri,4,Communist, 6,6144,4055,4,"Zaxerice is an unremarkable dump."
2,77,SOMAED,37,254,6,Average Agri,4,Communist, 5,6912,4645,3,"Somaed is most noted for the Somaedian evil poet and Somaedian CILAR water."
2,78,ERLAENED,140,88,2,Poor Ind,1,Feudal, 7,8960,2956,3,"This planet is reasonably noted for mud tennis."
2,79,INBIBE,152,146,2,Poor Ind,3,Dictatorship, 8,15232,2968,4,"This planet is very notable for its inhabitants' ingrained shyness and its fabulous cuisine."
2,80,CEONED,115,6,6,Average Agri,2,Multi-gov, 6,5568,4211,3,"The planet Ceoned is  well known for its inhabitants' ancient mating traditions but cursed by dreadful civil war."
2,81,BEUSED,124,120,0,Rich Ind,6,Democracy,11,37600,3708,5,"This planet is  fabled for its exciting  Zero-G cricket ."
